index,datetime,symbol,signal,strategy
777,2023-01-31 15:04:15.913492-05:00,AGYS,SELL,model_t-dqn_GOOG_10
778,2023-01-31 15:04:21.332610-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
779,2023-01-31 15:09:41.392995-05:00,ASC,BUY,model_t-dqn_GOOG_10
780,2023-01-31 15:09:50.680480-05:00,SMCI,SELL,model_t-dqn_GOOG_10
781,2023-01-31 15:09:56.715465-05:00,AGYS,SELL,model_t-dqn_GOOG_10
782,2023-01-31 15:10:02.721325-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
783,2023-01-31 15:15:38.467438-05:00,ASC,BUY,model_t-dqn_GOOG_10
784,2023-01-31 15:15:51.945412-05:00,SMCI,SELL,model_t-dqn_GOOG_10
785,2023-01-31 15:16:09.972321-05:00,AGYS,SELL,model_t-dqn_GOOG_10
786,2023-01-31 15:16:20.073777-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
787,2023-01-31 15:21:50.761335-05:00,ASC,BUY,model_t-dqn_GOOG_10
788,2023-01-31 15:21:56.044164-05:00,SMCI,SELL,model_t-dqn_GOOG_10
789,2023-01-31 15:22:02.437065-05:00,AGYS,SELL,model_t-dqn_GOOG_10
790,2023-01-31 15:22:09.863625-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
791,2023-01-31 15:27:43.038160-05:00,ASC,BUY,model_t-dqn_GOOG_10
792,2023-01-31 15:27:50.976821-05:00,SMCI,SELL,model_t-dqn_GOOG_10
793,2023-01-31 15:27:59.328759-05:00,AGYS,SELL,model_t-dqn_GOOG_10
794,2023-01-31 15:28:10.110986-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
795,2023-01-31 15:33:28.288722-05:00,ASC,BUY,model_t-dqn_GOOG_10
796,2023-01-31 15:33:33.576742-05:00,SMCI,SELL,model_t-dqn_GOOG_10
797,2023-01-31 15:33:40.565759-05:00,AGYS,SELL,model_t-dqn_GOOG_10
798,2023-01-31 15:33:49.255902-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
799,2023-01-31 15:39:18.376749-05:00,ASC,BUY,model_t-dqn_GOOG_10
800,2023-01-31 15:39:23.899794-05:00,SMCI,SELL,model_t-dqn_GOOG_10
801,2023-01-31 15:39:29.716735-05:00,AGYS,SELL,model_t-dqn_GOOG_10
802,2023-01-31 15:39:35.480766-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
803,2023-01-31 15:44:57.281982-05:00,ASC,BUY,model_t-dqn_GOOG_10
804,2023-01-31 15:45:03.963429-05:00,SMCI,SELL,model_t-dqn_GOOG_10
805,2023-01-31 15:45:10.994430-05:00,AGYS,SELL,model_t-dqn_GOOG_10
806,2023-01-31 15:45:22.237325-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
807,2023-01-31 15:50:48.307957-05:00,ASC,BUY,model_t-dqn_GOOG_10
808,2023-01-31 15:50:56.668555-05:00,SMCI,SELL,model_t-dqn_GOOG_10
809,2023-01-31 15:51:04.465275-05:00,AGYS,SELL,model_t-dqn_GOOG_10
810,2023-01-31 15:51:17.631398-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
811,2023-01-31 15:56:57.689956-05:00,ASC,BUY,model_t-dqn_GOOG_10
812,2023-01-31 15:57:04.273244-05:00,SMCI,SELL,model_t-dqn_GOOG_10
813,2023-01-31 15:57:15.704904-05:00,AGYS,SELL,model_t-dqn_GOOG_10
814,2023-01-31 15:57:24.619264-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
815,2023-02-01 09:32:36.139227-05:00,ASC,BUY,model_t-dqn_GOOG_10
816,2023-02-01 09:32:42.597160-05:00,SMCI,SELL,model_t-dqn_GOOG_10
817,2023-02-01 09:32:49.253400-05:00,AGYS,SELL,model_t-dqn_GOOG_10
818,2023-02-01 09:32:55.112782-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
819,2023-02-01 09:33:24.428559-05:00,ASC,BUY,model_t-dqn_GOOG_10
820,2023-02-01 09:33:31.963378-05:00,SMCI,SELL,model_t-dqn_GOOG_10
821,2023-02-01 09:33:38.563718-05:00,AGYS,SELL,model_t-dqn_GOOG_10
822,2023-02-01 09:33:44.135951-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
823,2023-02-01 09:34:37.891814-05:00,ASC,BUY,model_t-dqn_GOOG_10
824,2023-02-01 09:34:44.474943-05:00,SMCI,SELL,model_t-dqn_GOOG_10
825,2023-02-01 09:34:52.759249-05:00,AGYS,SELL,model_t-dqn_GOOG_10
826,2023-02-01 09:34:59.183084-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
827,2023-02-01 09:36:10.736875-05:00,ASC,BUY,model_t-dqn_GOOG_10
828,2023-02-01 09:36:16.630556-05:00,SMCI,SELL,model_t-dqn_GOOG_10
829,2023-02-01 09:36:23.456000-05:00,AGYS,SELL,model_t-dqn_GOOG_10
830,2023-02-01 09:36:30.490910-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
831,2023-02-01 09:38:14.788830-05:00,ASC,BUY,model_t-dqn_GOOG_10
832,2023-02-01 09:38:22.901392-05:00,SMCI,SELL,model_t-dqn_GOOG_10
833,2023-02-01 09:38:33.282503-05:00,AGYS,SELL,model_t-dqn_GOOG_10
834,2023-02-01 09:38:40.179486-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
835,2023-02-01 09:41:45.631104-05:00,ASC,BUY,model_t-dqn_GOOG_10
836,2023-02-01 09:41:53.000731-05:00,SMCI,SELL,model_t-dqn_GOOG_10
837,2023-02-01 09:41:59.276873-05:00,AGYS,SELL,model_t-dqn_GOOG_10
838,2023-02-01 09:42:07.639384-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
839,2023-02-01 09:47:40.457677-05:00,ASC,BUY,model_t-dqn_GOOG_10
840,2023-02-01 09:47:47.802741-05:00,SMCI,SELL,model_t-dqn_GOOG_10
841,2023-02-01 09:47:57.861472-05:00,AGYS,SELL,model_t-dqn_GOOG_10
842,2023-02-01 09:48:09.983369-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
843,2023-02-01 09:53:39.336747-05:00,ASC,BUY,model_t-dqn_GOOG_10
844,2023-02-01 09:53:45.043275-05:00,SMCI,SELL,model_t-dqn_GOOG_10
845,2023-02-01 09:53:50.836707-05:00,AGYS,SELL,model_t-dqn_GOOG_10
846,2023-02-01 09:54:01.771711-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
847,2023-02-01 09:59:35.149287-05:00,ASC,BUY,model_t-dqn_GOOG_10
848,2023-02-01 09:59:40.761616-05:00,SMCI,SELL,model_t-dqn_GOOG_10
849,2023-02-01 09:59:47.004749-05:00,AGYS,SELL,model_t-dqn_GOOG_10
850,2023-02-01 09:59:55.547201-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
851,2023-02-01 10:05:21.419331-05:00,ASC,BUY,model_t-dqn_GOOG_10
852,2023-02-01 10:05:30.128796-05:00,SMCI,SELL,model_t-dqn_GOOG_10
853,2023-02-01 10:05:38.532273-05:00,AGYS,SELL,model_t-dqn_GOOG_10
854,2023-02-01 10:05:45.347669-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
855,2023-02-01 10:11:03.664618-05:00,ASC,BUY,model_t-dqn_GOOG_10
856,2023-02-01 10:11:19.057335-05:00,SMCI,SELL,model_t-dqn_GOOG_10
857,2023-02-01 10:11:25.165938-05:00,AGYS,SELL,model_t-dqn_GOOG_10
858,2023-02-01 10:11:31.422930-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
859,2023-02-01 10:17:02.174626-05:00,ASC,BUY,model_t-dqn_GOOG_10
860,2023-02-01 10:17:10.578940-05:00,SMCI,SELL,model_t-dqn_GOOG_10
861,2023-02-01 10:17:20.003797-05:00,AGYS,SELL,model_t-dqn_GOOG_10
862,2023-02-01 10:17:28.204709-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
863,2023-02-01 10:22:57.405375-05:00,ASC,BUY,model_t-dqn_GOOG_10
864,2023-02-01 10:23:03.732932-05:00,SMCI,SELL,model_t-dqn_GOOG_10
865,2023-02-01 10:23:10.289636-05:00,AGYS,SELL,model_t-dqn_GOOG_10
866,2023-02-01 10:23:15.885747-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
867,2023-02-01 10:28:37.689942-05:00,ASC,BUY,model_t-dqn_GOOG_10
868,2023-02-01 10:28:50.922150-05:00,SMCI,SELL,model_t-dqn_GOOG_10
869,2023-02-01 10:28:57.997154-05:00,AGYS,SELL,model_t-dqn_GOOG_10
870,2023-02-01 10:29:05.972543-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
871,2023-02-01 10:34:37.104567-05:00,ASC,BUY,model_t-dqn_GOOG_10
872,2023-02-01 10:34:45.084773-05:00,SMCI,SELL,model_t-dqn_GOOG_10
873,2023-02-01 10:34:52.461870-05:00,AGYS,SELL,model_t-dqn_GOOG_10
874,2023-02-01 10:34:58.440552-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
875,2023-02-01 10:40:22.802620-05:00,ASC,BUY,model_t-dqn_GOOG_10
876,2023-02-01 10:40:29.115210-05:00,SMCI,SELL,model_t-dqn_GOOG_10
877,2023-02-01 10:40:34.963739-05:00,AGYS,SELL,model_t-dqn_GOOG_10
878,2023-02-01 10:40:42.002314-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
879,2023-02-01 10:46:08.962078-05:00,ASC,BUY,model_t-dqn_GOOG_10
880,2023-02-01 10:46:20.623880-05:00,SMCI,SELL,model_t-dqn_GOOG_10
881,2023-02-01 10:46:27.508763-05:00,AGYS,SELL,model_t-dqn_GOOG_10
882,2023-02-01 10:46:33.491032-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
883,2023-02-01 10:51:58.935836-05:00,ASC,BUY,model_t-dqn_GOOG_10
884,2023-02-01 10:52:06.368385-05:00,SMCI,BUY,model_t-dqn_GOOG_10
885,2023-02-01 10:52:12.980777-05:00,AGYS,SELL,model_t-dqn_GOOG_10
886,2023-02-01 10:52:18.369227-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
887,2023-02-01 10:57:42.805088-05:00,ASC,BUY,model_t-dqn_GOOG_10
888,2023-02-01 10:57:50.292846-05:00,SMCI,BUY,model_t-dqn_GOOG_10
889,2023-02-01 10:58:02.457774-05:00,AGYS,SELL,model_t-dqn_GOOG_10
890,2023-02-01 10:58:11.061743-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
891,2023-02-01 11:03:36.931874-05:00,ASC,BUY,model_t-dqn_GOOG_10
892,2023-02-01 11:03:43.272579-05:00,SMCI,BUY,model_t-dqn_GOOG_10
893,2023-02-01 11:03:51.182962-05:00,AGYS,SELL,model_t-dqn_GOOG_10
894,2023-02-01 11:03:56.955991-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
895,2023-02-01 11:09:34.108050-05:00,ASC,BUY,model_t-dqn_GOOG_10
896,2023-02-01 11:09:41.612905-05:00,SMCI,BUY,model_t-dqn_GOOG_10
897,2023-02-01 11:09:51.290447-05:00,AGYS,SELL,model_t-dqn_GOOG_10
898,2023-02-01 11:09:57.179239-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
899,2023-02-01 11:15:27.642507-05:00,ASC,BUY,model_t-dqn_GOOG_10
900,2023-02-01 11:15:33.677250-05:00,SMCI,BUY,model_t-dqn_GOOG_10
901,2023-02-01 11:15:39.856052-05:00,AGYS,SELL,model_t-dqn_GOOG_10
902,2023-02-01 11:15:46.114089-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
903,2023-02-01 11:21:21.368562-05:00,ASC,BUY,model_t-dqn_GOOG_10
904,2023-02-01 11:21:27.699275-05:00,SMCI,BUY,model_t-dqn_GOOG_10
905,2023-02-01 11:21:38.354074-05:00,AGYS,SELL,model_t-dqn_GOOG_10
906,2023-02-01 11:21:44.245555-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
907,2023-02-01 11:27:16.307739-05:00,ASC,BUY,model_t-dqn_GOOG_10
908,2023-02-01 11:27:21.843851-05:00,SMCI,BUY,model_t-dqn_GOOG_10
909,2023-02-01 11:27:31.540731-05:00,AGYS,SELL,model_t-dqn_GOOG_10
910,2023-02-01 11:27:39.460752-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
911,2023-02-01 11:33:09.700306-05:00,ASC,BUY,model_t-dqn_GOOG_10
912,2023-02-01 11:33:15.799190-05:00,SMCI,BUY,model_t-dqn_GOOG_10
913,2023-02-01 11:33:22.525161-05:00,AGYS,SELL,model_t-dqn_GOOG_10
914,2023-02-01 11:33:28.916913-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
915,2023-02-01 11:38:56.541665-05:00,ASC,BUY,model_t-dqn_GOOG_10
916,2023-02-01 11:39:04.671513-05:00,SMCI,BUY,model_t-dqn_GOOG_10
917,2023-02-01 11:39:19.124791-05:00,AGYS,SELL,model_t-dqn_GOOG_10
918,2023-02-01 11:39:26.395378-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
919,2023-02-01 11:45:03.003590-05:00,ASC,BUY,model_t-dqn_GOOG_10
920,2023-02-01 11:45:09.912165-05:00,SMCI,BUY,model_t-dqn_GOOG_10
921,2023-02-01 11:45:17.732769-05:00,AGYS,SELL,model_t-dqn_GOOG_10
922,2023-02-01 11:45:23.541432-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
923,2023-02-01 11:50:48.705168-05:00,ASC,BUY,model_t-dqn_GOOG_10
924,2023-02-01 11:50:56.699474-05:00,SMCI,BUY,model_t-dqn_GOOG_10
925,2023-02-01 11:51:03.811035-05:00,AGYS,SELL,model_t-dqn_GOOG_10
926,2023-02-01 11:51:12.775387-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
927,2023-02-01 11:56:41.788367-05:00,ASC,BUY,model_t-dqn_GOOG_10
928,2023-02-01 11:56:50.483762-05:00,SMCI,BUY,model_t-dqn_GOOG_10
929,2023-02-01 11:56:59.823286-05:00,AGYS,SELL,model_t-dqn_GOOG_10
930,2023-02-01 11:57:11.008923-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
931,2023-02-01 12:02:40.011769-05:00,ASC,BUY,model_t-dqn_GOOG_10
932,2023-02-01 12:02:46.786705-05:00,SMCI,BUY,model_t-dqn_GOOG_10
933,2023-02-01 12:02:53.885392-05:00,AGYS,SELL,model_t-dqn_GOOG_10
934,2023-02-01 12:03:02.263797-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
935,2023-02-01 12:08:27.169688-05:00,ASC,BUY,model_t-dqn_GOOG_10
936,2023-02-01 12:08:38.616773-05:00,SMCI,BUY,model_t-dqn_GOOG_10
937,2023-02-01 12:08:45.991034-05:00,AGYS,SELL,model_t-dqn_GOOG_10
938,2023-02-01 12:08:54.146535-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
939,2023-02-01 12:14:23.583906-05:00,ASC,BUY,model_t-dqn_GOOG_10
940,2023-02-01 12:14:29.845280-05:00,SMCI,BUY,model_t-dqn_GOOG_10
941,2023-02-01 12:14:36.472369-05:00,AGYS,SELL,model_t-dqn_GOOG_10
942,2023-02-01 12:14:42.466759-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
943,2023-02-01 12:20:11.406967-05:00,ASC,BUY,model_t-dqn_GOOG_10
944,2023-02-01 12:20:17.274982-05:00,SMCI,BUY,model_t-dqn_GOOG_10
945,2023-02-01 12:20:23.080468-05:00,AGYS,SELL,model_t-dqn_GOOG_10
946,2023-02-01 12:20:28.745158-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
947,2023-02-01 12:25:54.492251-05:00,ASC,BUY,model_t-dqn_GOOG_10
948,2023-02-01 12:26:02.068750-05:00,SMCI,BUY,model_t-dqn_GOOG_10
949,2023-02-01 12:26:10.403877-05:00,AGYS,SELL,model_t-dqn_GOOG_10
950,2023-02-01 12:26:16.290554-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
951,2023-02-01 12:31:39.027824-05:00,ASC,BUY,model_t-dqn_GOOG_10
952,2023-02-01 12:31:45.310894-05:00,SMCI,BUY,model_t-dqn_GOOG_10
953,2023-02-01 12:31:54.493577-05:00,AGYS,SELL,model_t-dqn_GOOG_10
954,2023-02-01 12:32:09.267316-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
955,2023-02-01 12:37:41.676585-05:00,ASC,BUY,model_t-dqn_GOOG_10
956,2023-02-01 12:37:49.454297-05:00,SMCI,BUY,model_t-dqn_GOOG_10
957,2023-02-01 12:37:58.032906-05:00,AGYS,SELL,model_t-dqn_GOOG_10
958,2023-02-01 12:38:13.313032-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
959,2023-02-01 12:43:38.872763-05:00,ASC,BUY,model_t-dqn_GOOG_10
960,2023-02-01 12:43:45.188886-05:00,SMCI,BUY,model_t-dqn_GOOG_10
961,2023-02-01 12:43:51.171160-05:00,AGYS,SELL,model_t-dqn_GOOG_10
962,2023-02-01 12:43:57.064130-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
963,2023-02-01 12:49:28.646027-05:00,ASC,BUY,model_t-dqn_GOOG_10
964,2023-02-01 12:49:40.547533-05:00,SMCI,BUY,model_t-dqn_GOOG_10
965,2023-02-01 12:49:46.926318-05:00,AGYS,SELL,model_t-dqn_GOOG_10
966,2023-02-01 12:49:55.890185-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
967,2023-02-01 12:55:27.705888-05:00,ASC,BUY,model_t-dqn_GOOG_10
968,2023-02-01 12:55:33.528832-05:00,SMCI,BUY,model_t-dqn_GOOG_10
969,2023-02-01 12:55:40.055920-05:00,AGYS,SELL,model_t-dqn_GOOG_10
970,2023-02-01 12:55:45.707184-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
971,2023-02-01 13:01:18.140559-05:00,ASC,BUY,model_t-dqn_GOOG_10
972,2023-02-01 13:01:24.634703-05:00,SMCI,BUY,model_t-dqn_GOOG_10
973,2023-02-01 13:01:31.297434-05:00,AGYS,SELL,model_t-dqn_GOOG_10
974,2023-02-01 13:01:37.502546-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
975,2023-02-01 13:07:01.093188-05:00,ASC,BUY,model_t-dqn_GOOG_10
976,2023-02-01 13:07:13.862792-05:00,SMCI,BUY,model_t-dqn_GOOG_10
977,2023-02-01 13:07:22.680086-05:00,AGYS,SELL,model_t-dqn_GOOG_10
978,2023-02-01 13:07:36.177416-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
979,2023-02-01 13:12:58.740460-05:00,ASC,BUY,model_t-dqn_GOOG_10
980,2023-02-01 13:13:10.089351-05:00,SMCI,BUY,model_t-dqn_GOOG_10
981,2023-02-01 13:13:17.269987-05:00,AGYS,SELL,model_t-dqn_GOOG_10
982,2023-02-01 13:13:25.451279-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
983,2023-02-01 13:18:55.421979-05:00,ASC,BUY,model_t-dqn_GOOG_10
984,2023-02-01 13:19:03.299551-05:00,SMCI,BUY,model_t-dqn_GOOG_10
985,2023-02-01 13:19:15.902481-05:00,AGYS,SELL,model_t-dqn_GOOG_10
986,2023-02-01 13:19:25.253413-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
987,2023-02-01 13:24:56.348428-05:00,ASC,BUY,model_t-dqn_GOOG_10
988,2023-02-01 13:25:11.279275-05:00,SMCI,BUY,model_t-dqn_GOOG_10
989,2023-02-01 13:25:17.419133-05:00,AGYS,SELL,model_t-dqn_GOOG_10
990,2023-02-01 13:25:31.241447-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
991,2023-02-01 13:30:56.539076-05:00,ASC,BUY,model_t-dqn_GOOG_10
992,2023-02-01 13:31:03.447540-05:00,SMCI,BUY,model_t-dqn_GOOG_10
993,2023-02-01 13:31:13.441455-05:00,AGYS,SELL,model_t-dqn_GOOG_10
994,2023-02-01 13:31:26.509472-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
995,2023-02-01 13:36:47.947117-05:00,ASC,BUY,model_t-dqn_GOOG_10
996,2023-02-01 13:36:57.797230-05:00,SMCI,BUY,model_t-dqn_GOOG_10
997,2023-02-01 13:37:05.858796-05:00,AGYS,SELL,model_t-dqn_GOOG_10
998,2023-02-01 13:37:19.160771-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
999,2023-02-01 13:42:51.979152-05:00,ASC,BUY,model_t-dqn_GOOG_10
1000,2023-02-01 13:42:58.774134-05:00,SMCI,BUY,model_t-dqn_GOOG_10
1001,2023-02-01 13:43:07.320777-05:00,AGYS,SELL,model_t-dqn_GOOG_10
1002,2023-02-01 13:43:14.757547-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
1003,2023-02-01 13:48:49.458739-05:00,ASC,BUY,model_t-dqn_GOOG_10
1004,2023-02-01 13:49:05.323473-05:00,SMCI,BUY,model_t-dqn_GOOG_10
1005,2023-02-01 13:49:17.131493-05:00,AGYS,SELL,model_t-dqn_GOOG_10
1006,2023-02-01 13:49:22.946243-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
1007,2023-02-01 13:54:43.605309-05:00,ASC,BUY,model_t-dqn_GOOG_10
1008,2023-02-01 13:54:49.417428-05:00,SMCI,BUY,model_t-dqn_GOOG_10
1009,2023-02-01 13:54:55.213993-05:00,AGYS,SELL,model_t-dqn_GOOG_10
1010,2023-02-01 13:55:00.991772-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
1011,2023-02-01 14:00:25.132757-05:00,ASC,BUY,model_t-dqn_GOOG_10
1012,2023-02-01 14:00:32.435908-05:00,SMCI,BUY,model_t-dqn_GOOG_10
1013,2023-02-01 14:00:38.616799-05:00,AGYS,SELL,model_t-dqn_GOOG_10
1014,2023-02-01 14:00:47.241561-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
1015,2023-02-01 14:06:22.686557-05:00,ASC,BUY,model_t-dqn_GOOG_10
1016,2023-02-01 14:06:29.027825-05:00,SMCI,BUY,model_t-dqn_GOOG_10
1017,2023-02-01 14:06:36.943342-05:00,AGYS,SELL,model_t-dqn_GOOG_10
1018,2023-02-01 14:06:42.719088-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
1019,2023-02-01 14:12:04.629723-05:00,ASC,BUY,model_t-dqn_GOOG_10
1020,2023-02-01 14:12:14.042157-05:00,SMCI,BUY,model_t-dqn_GOOG_10
1021,2023-02-01 14:12:33.269577-05:00,AGYS,SELL,model_t-dqn_GOOG_10
1022,2023-02-01 14:12:40.231664-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
1023,2023-02-01 14:18:12.240911-05:00,ASC,BUY,model_t-dqn_GOOG_10
1024,2023-02-01 14:18:22.059159-05:00,SMCI,BUY,model_t-dqn_GOOG_10
1025,2023-02-01 14:18:29.952868-05:00,AGYS,SELL,model_t-dqn_GOOG_10
1026,2023-02-01 14:18:37.594535-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
1027,2023-02-01 14:24:08.521584-05:00,ASC,BUY,model_t-dqn_GOOG_10
1028,2023-02-01 14:24:14.631181-05:00,SMCI,BUY,model_t-dqn_GOOG_10
1029,2023-02-01 14:24:22.212745-05:00,AGYS,SELL,model_t-dqn_GOOG_10
1030,2023-02-01 14:24:28.041019-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
1031,2023-02-01 14:29:52.772757-05:00,ASC,BUY,model_t-dqn_GOOG_10
1032,2023-02-01 14:29:59.196893-05:00,SMCI,BUY,model_t-dqn_GOOG_10
1033,2023-02-01 14:30:09.746726-05:00,AGYS,SELL,model_t-dqn_GOOG_10
1034,2023-02-01 14:30:18.805497-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
1035,2023-02-01 14:35:49.664327-05:00,ASC,BUY,model_t-dqn_GOOG_10
1036,2023-02-01 14:35:56.777504-05:00,SMCI,BUY,model_t-dqn_GOOG_10
1037,2023-02-01 14:36:05.135056-05:00,AGYS,SELL,model_t-dqn_GOOG_10
1038,2023-02-01 14:36:12.396267-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
1039,2023-02-01 14:41:41.203465-05:00,ASC,BUY,model_t-dqn_GOOG_10
1040,2023-02-01 14:41:48.180132-05:00,SMCI,BUY,model_t-dqn_GOOG_10
1041,2023-02-01 14:41:54.992713-05:00,AGYS,SELL,model_t-dqn_GOOG_10
1042,2023-02-01 14:42:00.779558-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
1043,2023-02-01 14:47:33.765562-05:00,ASC,BUY,model_t-dqn_GOOG_10
1044,2023-02-01 14:47:42.807718-05:00,SMCI,BUY,model_t-dqn_GOOG_10
1045,2023-02-01 14:47:54.143957-05:00,AGYS,SELL,model_t-dqn_GOOG_10
1046,2023-02-01 14:48:03.367253-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
1047,2023-02-01 14:53:22.252383-05:00,ASC,BUY,model_t-dqn_GOOG_10
1048,2023-02-01 14:53:32.238427-05:00,SMCI,BUY,model_t-dqn_GOOG_10
1049,2023-02-01 14:53:38.585374-05:00,AGYS,SELL,model_t-dqn_GOOG_10
1050,2023-02-01 14:53:44.804096-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
1051,2023-02-01 14:59:14.042576-05:00,ASC,BUY,model_t-dqn_GOOG_10
1052,2023-02-01 14:59:20.897552-05:00,SMCI,BUY,model_t-dqn_GOOG_10
1053,2023-02-01 14:59:30.436462-05:00,AGYS,SELL,model_t-dqn_GOOG_10
1054,2023-02-01 14:59:41.527097-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
1055,2023-02-01 15:05:13.418857-05:00,ASC,BUY,model_t-dqn_GOOG_10
1056,2023-02-01 15:05:19.796610-05:00,SMCI,BUY,model_t-dqn_GOOG_10
1057,2023-02-01 15:05:27.508364-05:00,AGYS,SELL,model_t-dqn_GOOG_10
1058,2023-02-01 15:05:33.337141-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
1059,2023-02-01 15:11:07.673431-05:00,ASC,BUY,model_t-dqn_GOOG_10
1060,2023-02-01 15:11:14.671471-05:00,SMCI,BUY,model_t-dqn_GOOG_10
1061,2023-02-01 15:11:21.342618-05:00,AGYS,SELL,model_t-dqn_GOOG_10
1062,2023-02-01 15:11:29.340794-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
1063,2023-02-01 15:16:59.145147-05:00,ASC,BUY,model_t-dqn_GOOG_10
1064,2023-02-01 15:17:07.448984-05:00,SMCI,BUY,model_t-dqn_GOOG_10
1065,2023-02-01 15:17:14.404068-05:00,AGYS,SELL,model_t-dqn_GOOG_10
1066,2023-02-01 15:17:27.928922-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
1067,2023-02-01 15:22:51.666039-05:00,ASC,BUY,model_t-dqn_GOOG_10
1068,2023-02-01 15:23:02.606761-05:00,SMCI,BUY,model_t-dqn_GOOG_10
1069,2023-02-01 15:23:13.622977-05:00,AGYS,SELL,model_t-dqn_GOOG_10
1070,2023-02-01 15:23:20.920737-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
1071,2023-02-01 15:29:08.432190-05:00,ASC,BUY,model_t-dqn_GOOG_10
1072,2023-02-01 15:29:19.278680-05:00,SMCI,BUY,model_t-dqn_GOOG_10
1073,2023-02-01 15:29:38.498347-05:00,AGYS,SELL,model_t-dqn_GOOG_10
1074,2023-02-01 15:29:52.943895-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
1075,2023-02-01 15:35:36.351063-05:00,ASC,BUY,model_t-dqn_GOOG_10
1076,2023-02-01 15:35:47.580809-05:00,SMCI,BUY,model_t-dqn_GOOG_10
1077,2023-02-01 15:35:54.806484-05:00,AGYS,SELL,model_t-dqn_GOOG_10
1078,2023-02-01 15:36:00.830080-05:00,TMDX,HOLD,model_t-dqn_GOOG_10
